name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.tools.ant.filters.ExpandProperties,1.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3.91,100.0,0.0,0.0,,,,5.0,2.0,20.0,10.0,3.0,60.0,393.0,35.76,50.26,9.0,0.9,0.0,0.0,,,6.0,3.0,30.0,10.0,3.0,50.0,408.0,37.12,49.45,13.5,0.9,4.0,13.33,,,6.0,5.114,0.852,0.42,0.325,4.0,-0.867,0.332,0.1,0.546,35.856,0.043,1.465,5.853,0.976,0.276,0.388,0.03,ant,1.6,4,4,0,4,13,0,1,4,0.0,87,1.0,0,0.9285714,0.75,2,4,20.5,1,0.5,0
org.apache.tools.ant.Diagnostics,1.0,0.0,0.0,0.0,0.0,1.0,100.0,22.0,2.0,100.0,0.0,0.0,,,,6.0,4.0,30.0,13.33,3.0,50.0,469.0,42.68,49.89,13.0,0.87,3.0,10.0,,,6.0,4.0,30.0,13.33,3.0,50.0,469.0,42.68,49.89,13.0,0.87,3.0,10.0,,,6.0,4.496,0.749,0.844,0.406,3.0,-0.17,0.767,0.133,0.546,36.78,0.192,1.606,5.076,0.846,0.272,0.242,0.115,ant,1.6,17,1,0,4,58,130,1,5,0.921875,630,0.25,0,0.0,0.12941177,0,0,35.82353,4,2.1176472,1
org.apache.tools.ant.filters.ConcatFilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,56.0,8.93,3.0,37.5,403.0,36.67,48.38,25.5,0.91,0.0,0.0,,,8.0,5.0,56.0,8.93,3.0,37.5,403.0,36.67,48.38,25.5,0.91,0.0,0.0,,,8.0,6.752,0.844,0.339,0.195,0.0,-1.081,0.456,0.089,0.728,35.856,0.154,1.411,7.24,0.905,0.168,0.126,0.066,ant,1.6,9,5,0,5,28,12,0,8,0.5,217,1.0,0,0.8,0.4814815,2,5,22.666666,1,0.7777778,0
org.apache.tools.ant.filters.LineContains,1.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3.91,100.0,0.0,0.0,,,,7.0,3.0,42.0,7.14,4.0,57.14,43.0,3.91,38.74,19.5,0.93,0.0,0.0,,,8.0,4.0,56.0,7.14,4.0,50.0,68.0,6.19,44.16,26.0,0.93,6.0,10.71,,,8.0,7.014,0.877,0.338,0.272,6.0,-1.084,0.395,0.071,0.728,28.997,0.185,0.144,7.266,0.908,0.176,0.168,0.059,ant,1.6,8,5,0,6,26,0,1,5,0.5714286,173,1.0,0,0.8235294,0.375,2,5,20.25,4,1.125,0
org.apache.tools.ant.filters.LineContainsRegExp,1.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3.91,100.0,0.0,0.0,,,,12.0,9.0,132.0,6.82,5.0,41.67,69.0,6.28,35.38,61.5,0.93,0.0,0.0,,,13.0,10.0,156.0,6.41,5.0,38.46,86.0,7.83,36.13,73.0,0.94,11.0,7.05,,,13.0,11.654,0.896,0.21,0.23,11.0,-1.558,0.382,0.064,1.183,29.283,0.028,0.336,12.278,0.944,0.132,0.252,0.061,ant,1.6,8,5,0,9,29,0,1,5,0.5714286,187,1.0,0,0.8235294,0.375,2,5,22.0,4,1.125,0
org.apache.tools.ant.IntrospectionHelper,6.0,5.0,30.0,16.67,3.0,50.0,85.0,7.73,54.84,12.5,0.83,9.33,31.11,,,32.0,90.0,992.0,9.07,3.0,9.38,593.0,53.96,21.47,451.0,0.91,80.53,8.12,,,36.0,119.0,1260.0,9.44,3.0,8.33,607.0,55.23,21.33,570.5,0.91,153.2,12.16,,,36.0,31.257,0.868,0.2,0.395,153.2,-1.608,0.749,0.094,3.276,39.618,0.441,5.931,32.075,0.891,0.112,0.464,0.227,ant,1.6,33,1,0,29,100,420,19,22,0.9027778,1585,0.33333334,0,0.0,0.28125,0,0,46.21212,17,2.1818182,3
org.apache.tools.ant.taskdefs.LoadFile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,90.0,27.78,1.0,10.0,601.0,54.69,21.92,32.5,0.72,0.0,0.0,,,10.0,25.0,90.0,27.78,1.0,10.0,601.0,54.69,21.92,32.5,0.72,0.0,0.0,,,10.0,7.254,0.725,0.477,0.246,0.0,-0.74,0.859,0.278,0.91,39.25,0.016,5.142,8.406,0.841,0.143,0.124,0.081,ant,1.6,7,3,0,7,38,0,0,7,0.6666667,262,1.0,0,0.8604651,0.34285715,2,2,35.714287,1,0.85714287,0
org.apache.tools.ant.taskdefs.LoadProperties,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,132.0,25.0,2.0,16.67,604.0,54.96,21.82,49.5,0.75,0.0,0.0,,,12.0,33.0,132.0,25.0,2.0,16.67,604.0,54.96,21.82,49.5,0.75,0.0,0.0,,,12.0,8.785,0.732,0.401,0.22,0.0,-0.915,0.852,0.25,1.092,39.32,0.052,5.283,9.932,0.828,0.162,0.307,0.119,ant,1.6,5,3,0,8,41,0,0,5,0.5,230,1.0,0,0.902439,0.4,2,2,44.4,1,0.8,0
org.apache.tools.ant.filters.StripJavaComments,1.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3.91,100.0,0.0,0.0,,,,3.0,0.0,6.0,0.0,3.0,100.0,27.0,2.46,45.76,3.0,1.0,0.0,0.0,,,4.0,1.0,12.0,8.33,3.0,75.0,53.0,4.82,51.96,5.5,0.92,2.0,16.67,,,4.0,3.75,0.938,0.352,0.139,2.0,-1.045,0.125,0.083,0.364,28.702,0.0,0.124,3.917,0.979,0.315,0.256,0.008,ant,1.6,4,4,0,3,7,0,1,4,0.0,161,1.0,0,0.9285714,0.75,2,4,38.5,1,0.5,0
org.apache.tools.ant.filters.StripLineComments,1.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3.91,100.0,0.0,0.0,,,,7.0,3.0,42.0,7.14,4.0,57.14,43.0,3.91,38.74,19.5,0.93,0.0,0.0,,,8.0,4.0,56.0,7.14,4.0,50.0,68.0,6.19,44.16,26.0,0.93,6.0,10.71,,,8.0,7.014,0.877,0.338,0.272,6.0,-1.084,0.395,0.071,0.728,28.997,0.185,0.144,7.266,0.908,0.176,0.168,0.059,ant,1.6,8,5,0,6,26,0,1,5,0.5714286,172,1.0,0,0.8235294,0.375,2,5,20.125,4,1.125,0
