name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
gnu.regexp.RETokenOneOf,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,3.85,100.0,0.0,0.0,,,,6.0,9.0,30.0,30.0,1.0,16.67,30.0,2.62,29.41,10.5,0.7,0.0,0.0,,,7.0,15.0,42.0,35.71,1.0,14.29,47.0,4.11,32.19,13.5,0.64,0.0,0.0,,,7.0,5.52,0.789,0.806,0.455,0.0,-0.216,0.862,0.357,0.612,1.067,0.0,0.096,5.841,0.834,0.382,0.231,0.433,jEdit,4.2,5,2,0,5,22,0,1,0,0.125,206,1.0,0,0.7,0.35,1,3,39.8,11,4.0,0
gnu.regexp.RETokenRange,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,3.85,100.0,0.0,0.0,,,,5.0,4.0,20.0,20.0,2.0,40.0,30.0,2.62,31.58,8.0,0.8,0.0,0.0,,,6.0,9.0,30.0,30.0,1.0,16.67,47.0,4.11,33.81,10.5,0.7,0.0,0.0,,,6.0,4.663,0.777,1.02,0.511,0.0,0.02,0.948,0.3,0.525,1.067,0.0,0.094,4.954,0.826,0.355,0.17,0.36,jEdit,4.2,4,2,0,4,9,0,1,0,0.44444445,80,1.0,0,0.7,0.35714287,1,2,18.25,5,1.75,0
org.objectweb.asm.Item,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,13.0,1.14,68.42,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,100.0,10.0,0.87,83.33,1.0,1.0,1.0,50.0,,,3.0,3.0,6.0,50.0,1.0,33.33,13.0,1.14,59.09,1.5,0.5,0.5,8.33,,,3.0,1.906,0.635,0.966,0.352,0.5,-0.035,0.499,0.5,0.262,1.052,0.0,0.003,2.336,0.779,0.775,0.431,0.301,jEdit,4.2,8,1,0,2,11,0,2,0,0.6883117,256,0.0,1,0.0,0.265625,0,0,29.625,12,2.75,0
gnu.regexp.RETokenLookAhead,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,3.85,100.0,0.0,0.0,,,,7.0,4.0,42.0,9.52,4.0,57.14,39.0,3.41,34.21,19.0,0.9,0.0,0.0,,,8.0,12.0,56.0,21.43,1.0,12.5,48.0,4.2,30.38,22.0,0.79,0.0,0.0,,,8.0,7.099,0.887,0.915,0.565,0.0,-0.089,0.878,0.214,0.7,1.067,0.001,0.176,7.099,0.887,0.378,0.289,0.411,jEdit,4.2,3,2,0,5,11,0,1,0,0.0,87,0.0,1,0.7777778,0.44444445,1,2,27.333334,7,3.0,0
gnu.regexp.RETokenEndSub,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,3.85,100.0,0.0,0.0,,,,5.0,4.0,20.0,20.0,2.0,40.0,30.0,2.62,31.58,8.0,0.8,0.0,0.0,,,6.0,9.0,30.0,30.0,1.0,16.67,47.0,4.11,33.81,10.5,0.7,0.0,0.0,,,6.0,4.223,0.704,1.07,0.524,0.0,0.067,0.951,0.3,0.525,1.067,0.0,0.094,4.507,0.751,0.426,0.312,0.374,jEdit,4.2,3,2,0,4,5,3,1,0,2.0,20,0.0,0,0.7777778,0.46666667,1,2,5.6666665,1,0.6666667,0
gnu.regexp.RETokenWordBoundary,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,3.85,100.0,0.0,0.0,,,,7.0,9.0,42.0,21.43,2.0,28.57,48.0,4.2,29.81,16.5,0.79,1.0,2.38,,,7.0,9.0,42.0,21.43,2.0,28.57,48.0,4.2,29.81,16.5,0.79,1.0,2.38,,,7.0,4.256,0.608,0.952,0.587,1.0,-0.049,0.864,0.214,0.612,1.067,0.0,0.161,4.408,0.63,0.473,0.609,0.294,jEdit,4.2,3,2,0,4,8,0,1,0,0.75,151,0.5,0,0.7777778,0.44444445,1,2,48.0,18,7.3333335,0
gnu.regexp.RETokenAny,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,3.85,100.0,0.0,0.0,,,,5.0,4.0,20.0,20.0,2.0,40.0,30.0,2.62,31.58,8.0,0.8,0.0,0.0,,,6.0,9.0,30.0,30.0,1.0,16.67,47.0,4.11,33.81,10.5,0.7,0.0,0.0,,,6.0,4.663,0.777,1.02,0.511,0.0,0.02,0.948,0.3,0.525,1.067,0.0,0.094,4.954,0.826,0.355,0.17,0.36,jEdit,4.2,4,2,0,4,8,4,1,0,0.6666667,55,1.0,0,0.7,0.375,1,2,12.25,6,2.0,0
gnu.regexp.RETokenEnd,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,3.85,100.0,0.0,0.0,,,,7.0,9.0,42.0,21.43,2.0,28.57,48.0,4.2,29.81,16.5,0.79,1.0,2.38,,,7.0,9.0,42.0,21.43,2.0,28.57,48.0,4.2,29.81,16.5,0.79,1.0,2.38,,,7.0,5.386,0.769,0.936,0.547,1.0,-0.066,0.899,0.214,0.612,1.067,0.0,0.161,5.64,0.806,0.354,0.311,0.339,jEdit,4.2,3,2,0,4,9,1,1,0,0.5,71,1.0,0,0.7777778,0.44444445,1,2,22.333334,6,2.3333333,0
gnu.regexp.RETokenBackRef,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,3.85,100.0,0.0,0.0,,,,5.0,4.0,20.0,20.0,2.0,40.0,30.0,2.62,31.58,8.0,0.8,0.0,0.0,,,6.0,9.0,30.0,30.0,1.0,16.67,47.0,4.11,33.81,10.5,0.7,0.0,0.0,,,6.0,4.773,0.796,0.995,0.498,0.0,-0.005,0.928,0.3,0.525,1.067,0.0,0.094,5.065,0.844,0.344,0.151,0.341,jEdit,4.2,3,2,0,4,8,0,1,0,0.5,77,1.0,0,0.7777778,0.44444445,1,2,24.0,5,2.0,0
gnu.regexp.RETokenPOSIX,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,3.85,100.0,0.0,0.0,,,,5.0,4.0,20.0,20.0,2.0,40.0,30.0,2.62,31.58,8.0,0.8,0.0,0.0,,,6.0,9.0,30.0,30.0,1.0,16.67,47.0,4.11,33.81,10.5,0.7,0.0,0.0,,,6.0,2.519,0.42,1.102,0.595,0.0,0.097,0.917,0.3,0.525,1.067,0.0,0.094,2.64,0.44,0.641,0.738,0.314,jEdit,4.2,6,2,0,4,22,3,1,0,1.0625,283,0.0,0,0.6363636,0.2857143,1,2,43.5,24,5.0,0
