name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.xalan.xsltc.compiler.StringLengthCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.61,100.0,0.0,0.0,,,,12.0,25.0,132.0,18.94,2.0,16.67,175.0,13.94,15.14,53.5,0.81,0.0,0.0,,,13.0,31.0,156.0,19.87,1.0,7.69,190.0,15.14,15.33,62.5,0.8,2.0,1.28,,,13.0,10.611,0.816,0.409,0.257,2.0,-0.893,0.92,0.199,1.036,3.495,0.0,5.573,11.347,0.873,0.14,0.165,0.195,xalan,2.6.0,2,4,0,11,13,1,0,2,2.0,44,0.0,0,0.9896907,0.6,2,4,21.0,2,1.0,0
org.apache.xalan.xsltc.compiler.ProcessingInstruction,1.0,0.0,0.0,0.0,0.0,1.0,100.0,51.0,4.06,100.0,0.0,0.0,,,,25.0,90.0,600.0,15.0,4.0,16.0,220.0,17.53,10.72,255.0,0.85,0.0,0.0,,,26.0,113.0,650.0,17.38,1.0,3.85,224.0,17.85,10.65,268.5,0.83,6.17,0.95,,,26.0,22.629,0.87,0.246,0.304,6.167,-1.403,0.884,0.174,2.072,3.501,0.04,9.965,23.946,0.921,0.077,0.24,0.135,xalan,2.6.0,4,3,0,26,38,0,1,3,0.33333334,221,1.0,1,0.9491525,0.4,2,6,53.75,5,2.0,1
org.apache.xalan.xsltc.compiler.AncestorPattern,3.0,2.0,6.0,33.33,1.0,33.33,100.0,7.97,69.44,2.0,0.67,0.0,0.0,,,29.0,124.0,812.0,15.27,2.0,6.9,194.0,15.46,9.88,344.0,0.85,0.0,0.0,,,32.0,193.0,992.0,19.46,1.0,3.13,200.0,15.94,9.49,399.5,0.81,29.34,2.96,,,32.0,27.896,0.872,0.214,0.316,29.343,-1.542,0.924,0.195,2.55,3.499,0.022,10.304,28.765,0.899,0.099,0.254,0.376,xalan,2.6.0,10,6,0,30,48,1,2,10,0.5185185,302,1.0,2,0.92523366,0.24285714,4,5,28.9,8,1.6,0
org.apache.xalan.xsltc.compiler.Message,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,65.0,272.0,23.9,1.0,5.88,182.0,14.5,11.57,103.5,0.76,0.0,0.0,,,17.0,65.0,272.0,23.9,1.0,5.88,182.0,14.5,11.57,103.5,0.76,0.0,0.0,,,17.0,14.049,0.826,0.379,0.314,0.0,-0.971,0.875,0.239,1.355,3.433,0.001,7.584,14.894,0.876,0.145,0.353,0.137,xalan,2.6.0,4,3,0,19,26,0,0,3,0.33333334,311,1.0,0,0.9491525,0.4,2,6,76.5,6,2.25,0
org.apache.xalan.xsltc.compiler.EqualityExpr,3.0,4.0,6.0,66.67,1.0,33.33,123.0,9.8,71.51,1.0,0.33,0.0,0.0,,,37.0,255.0,1332.0,19.14,2.0,5.41,191.0,15.22,8.9,538.5,0.81,0.0,0.0,,,40.0,302.0,1560.0,19.36,1.0,2.5,205.0,16.33,8.84,629.0,0.81,34.78,2.23,,,40.0,34.444,0.861,0.223,0.378,34.776,-1.502,0.866,0.194,3.187,3.503,0.075,11.588,35.291,0.882,0.132,0.4,0.415,xalan,2.6.0,12,3,0,37,49,0,1,11,0.33333334,836,1.0,2,0.86585367,0.23809524,2,8,68.416664,18,3.25,1
org.apache.xalan.xsltc.compiler.LastCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.61,100.0,0.0,0.0,,,,12.0,14.0,132.0,10.61,4.0,33.33,166.0,13.23,21.61,59.0,0.89,0.0,0.0,,,13.0,18.0,156.0,11.54,3.0,23.08,184.0,14.66,21.62,69.0,0.88,6.0,3.85,,,13.0,11.36,0.874,0.281,0.125,6.0,-1.27,0.73,0.115,1.036,3.494,0.046,3.752,12.148,0.934,0.116,0.108,0.131,xalan,2.6.0,4,4,0,12,13,6,0,4,2.0,59,0.0,0,0.969697,0.4375,2,4,13.75,3,1.25,0
org.apache.xalan.xsltc.compiler.CallTemplate,2.0,1.0,2.0,50.0,1.0,50.0,110.0,8.76,72.85,0.5,0.5,0.0,0.0,,,32.0,220.0,992.0,22.18,1.0,3.13,228.0,18.17,10.3,386.0,0.78,40.07,4.04,,,33.0,245.0,1056.0,23.2,1.0,3.03,233.0,18.57,10.29,405.5,0.77,29.89,2.83,,,33.0,28.285,0.857,0.201,0.276,29.892,-1.605,0.936,0.232,2.629,3.527,0.046,11.122,28.713,0.87,0.093,0.242,0.37,xalan,2.6.0,8,3,0,23,62,2,2,6,0.61904764,411,1.0,2,0.8888889,0.27083334,1,6,50.0,10,3.75,2
org.apache.xalan.xsltc.compiler.NamespaceAlias,1.0,0.0,0.0,0.0,0.0,1.0,100.0,56.0,4.46,100.0,0.0,0.0,,,,15.0,45.0,210.0,21.43,2.0,13.33,181.0,14.42,12.68,82.5,0.79,0.0,0.0,,,16.0,62.0,240.0,25.83,1.0,6.25,189.0,15.06,12.74,89.0,0.74,0.5,0.21,,,16.0,13.072,0.817,0.39,0.319,0.5,-0.941,0.96,0.258,1.275,3.498,0.001,7.116,13.78,0.861,0.107,0.112,0.206,xalan,2.6.0,4,3,0,8,8,6,1,3,1.0,30,1.0,0,0.95238096,0.4,2,4,6.0,1,0.75,0
org.apache.xml.dtm.ref.ChunkedIntArray,1.0,0.0,0.0,0.0,0.0,1.0,100.0,19.0,1.51,100.0,0.0,0.0,,,,3.0,0.0,6.0,0.0,3.0,100.0,56.0,4.46,63.64,3.0,1.0,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,73.0,5.82,68.22,6.0,1.0,3.0,25.0,,,4.0,4.0,1.0,0.461,0.619,3.0,-0.774,0.0,0.0,0.319,3.496,0.158,0.012,4.0,1.0,0.461,0.619,0.0,xalan,2.6.0,9,1,0,3,24,0,2,0,0.89285713,353,0.0,1,0.0,0.6296296,0,0,37.444443,3,1.4444444,0
org.apache.xalan.xsltc.compiler.Sort,2.0,0.0,2.0,0.0,2.0,100.0,40.0,3.19,55.56,1.0,1.0,1.0,100.0,,,46.0,248.0,2070.0,11.98,5.0,10.87,256.0,20.4,10.35,911.0,0.88,207.73,10.04,,,46.0,248.0,2070.0,11.98,5.0,10.87,256.0,20.4,10.35,911.0,0.88,207.73,10.04,,,46.0,42.253,0.919,0.127,0.294,207.733,-2.065,0.735,0.12,3.665,3.547,1.039,12.16,42.874,0.932,0.071,0.384,0.21,xalan,2.6.0,20,3,0,55,105,130,2,15,0.8479532,1393,1.0,4,0.74666667,0.23636363,1,4,68.2,11,2.5,2
