name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.synapse.config.xml.AbstractListMediatorFactory,7.0,0.0,42.0,0.0,7.0,100.0,27.0,15.08,49.09,21.0,1.0,0.0,0.0,,,8.0,7.0,56.0,12.5,3.0,37.5,111.0,62.01,46.06,24.5,0.88,0.0,0.0,,,15.0,28.0,210.0,13.33,4.0,26.67,119.0,66.48,40.2,91.0,0.87,35.0,16.67,,,15.0,13.54,0.903,0.203,0.124,35.0,-1.594,0.614,0.133,8.38,16.011,1.392,9.037,14.027,0.935,0.106,0.036,0.233,synapse,1.0,4,2,7,15,21,4,7,1,0.8333333,71,0.5,0,0.33333334,0.33333334,0,0,16.25,3,1.0,0
org.apache.synapse.mediators.AbstractMediator,17.0,6.0,272.0,2.21,11.0,64.71,86.0,48.04,44.33,133.0,0.98,0.0,0.0,,,5.0,4.0,20.0,20.0,2.0,40.0,122.0,68.16,45.69,8.0,0.8,0.0,0.0,,,22.0,64.0,462.0,13.85,1.0,4.55,135.0,75.42,29.28,199.0,0.86,16.33,3.54,,,22.0,17.6,0.8,0.277,0.334,16.333,-1.284,0.885,0.139,12.291,16.407,0.736,15.647,18.54,0.843,0.13,0.267,0.364,synapse,1.0,7,1,11,13,14,0,11,7,0.5,73,1.0,0,0.0,0.52380955,0,0,9.142858,4,1.4285715,0
org.apache.synapse.FaultHandler,13.0,17.0,156.0,10.9,1.0,7.69,84.0,46.93,41.38,69.5,0.89,1.5,0.96,,,4.0,0.0,12.0,0.0,4.0,100.0,129.0,72.07,52.44,6.0,1.0,3.0,25.0,,,16.0,41.0,240.0,17.08,1.0,6.25,136.0,75.98,34.17,99.5,0.83,15.0,6.25,,,16.0,11.522,0.72,0.345,0.292,15.0,-1.064,0.886,0.171,8.939,16.347,0.387,13.23,12.432,0.777,0.186,0.34,0.331,synapse,1.0,5,1,3,14,17,10,13,4,2.0,88,0.0,0,0.0,0.45,0,0,16.6,5,2.0,0
org.apache.synapse.registry.AbstractRegistry,1.0,0.0,0.0,0.0,0.0,1.0,100.0,6.0,3.35,100.0,0.0,0.0,,,,10.0,4.0,90.0,4.44,6.0,60.0,75.0,41.9,46.88,43.0,0.96,0.0,0.0,,,11.0,7.0,110.0,6.36,5.0,45.45,75.0,41.9,45.18,51.5,0.94,6.0,5.45,,,11.0,10.411,0.946,0.227,0.383,6.0,-1.482,0.203,0.064,6.145,15.325,0.954,5.008,10.451,0.95,0.206,0.418,0.118,synapse,1.0,8,1,1,10,41,20,1,5,0.85714287,220,0.6666667,0,0.0,0.35714287,0,0,26.125,14,2.375,0
org.apache.synapse.config.xml.AnonymousListMediatorSerializer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,9.0,5.03,100.0,0.0,0.0,,,,7.0,6.0,42.0,14.29,2.0,28.57,114.0,63.69,46.34,18.0,0.86,0.0,0.0,,,8.0,11.0,56.0,19.64,1.0,12.5,115.0,64.25,45.1,22.5,0.8,1.5,2.68,,,8.0,6.026,0.753,0.376,0.037,1.5,-0.977,0.704,0.196,4.469,15.855,0.513,6.813,6.946,0.868,0.181,0.034,0.181,synapse,1.0,5,3,0,8,18,8,1,2,0.75,61,0.5,0,0.75,0.3125,1,2,10.8,2,0.8,0
org.apache.synapse.config.xml.AbstractMediatorFactory,17.0,6.0,272.0,2.21,11.0,64.71,54.0,30.17,36.0,133.0,0.98,0.0,0.0,,,7.0,3.0,42.0,7.14,4.0,57.14,114.0,63.69,44.88,19.5,0.93,0.0,0.0,,,24.0,76.0,552.0,13.77,2.0,8.33,125.0,69.83,30.94,238.0,0.86,44.5,8.06,,,24.0,19.515,0.813,0.245,0.329,44.5,-1.407,0.848,0.138,13.408,16.258,1.387,13.947,21.312,0.888,0.112,0.247,0.337,synapse,1.0,2,1,11,15,8,1,11,1,2.0,36,0.0,0,0.0,0.6666667,0,0,17.0,5,2.5,0
org.apache.synapse.mediators.AbstractListMediator,16.0,10.0,240.0,4.17,6.0,37.5,73.0,40.78,41.48,115.0,0.96,0.0,0.0,,,7.0,10.0,42.0,23.81,2.0,28.57,100.0,55.87,42.19,16.0,0.76,0.0,0.0,,,23.0,58.0,506.0,11.46,2.0,8.7,130.0,72.63,31.48,224.0,0.89,49.67,9.82,,,23.0,19.877,0.864,0.208,0.228,49.667,-1.572,0.801,0.115,12.849,16.288,1.722,14.183,20.402,0.887,0.124,0.299,0.32,synapse,1.0,10,2,7,13,32,0,7,8,0.7037037,123,0.6666667,0,0.42857143,0.2777778,0,0,11.0,2,0.9,0
org.apache.synapse.config.xml.AbstractMediatorSerializer,17.0,6.0,272.0,2.21,11.0,64.71,55.0,30.73,44.72,133.0,0.98,0.0,0.0,,,10.0,5.0,90.0,5.56,5.0,50.0,127.0,70.95,34.79,42.5,0.94,0.0,0.0,,,27.0,69.0,702.0,9.83,2.0,7.41,136.0,75.98,27.87,316.5,0.9,107.0,15.24,,,27.0,24.303,0.9,0.102,0.161,107.0,-2.28,0.418,0.098,15.084,16.498,1.724,16.13,26.104,0.967,0.075,0.177,0.207,synapse,1.0,8,1,11,25,35,20,11,4,0.6857143,183,0.8,0,0.0,0.33333334,0,0,21.25,5,1.75,0
org.apache.synapse.config.xml.AbstractListMediatorSerializer,7.0,0.0,42.0,0.0,7.0,100.0,28.0,15.64,49.12,21.0,1.0,0.0,0.0,,,8.0,12.0,56.0,21.43,2.0,25.0,110.0,61.45,44.9,22.0,0.79,0.0,0.0,,,15.0,41.0,210.0,19.52,2.0,13.33,117.0,65.36,38.74,84.5,0.8,22.0,10.48,,,15.0,12.316,0.821,0.254,0.113,22.0,-1.372,0.809,0.195,8.38,15.982,0.593,9.51,13.258,0.884,0.152,0.078,0.43,synapse,1.0,5,2,7,15,22,8,7,1,0.75,73,0.5,0,0.6666667,0.3125,1,2,13.2,3,1.0,0
org.apache.synapse.config.xml.AnonymousListMediatorFactory,1.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0,5.59,100.0,0.0,0.0,,,,3.0,0.0,6.0,0.0,3.0,100.0,23.0,12.85,88.46,3.0,1.0,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,28.0,15.64,77.78,6.0,1.0,3.0,25.0,,,4.0,4.0,1.0,0.26,0.055,3.0,-1.347,0.0,0.0,2.235,14.32,0.063,1.17,4.0,1.0,0.26,0.055,0.0,synapse,1.0,4,3,0,7,11,6,1,2,1.0,39,0.5,0,0.6,0.33333334,1,1,8.25,1,0.5,0
