name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.log4j.helpers.FileWatchdog,3.0,2.0,6.0,33.33,2.0,66.67,49.0,16.17,70.0,2.0,0.67,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,42.0,13.86,51.22,1.0,1.0,0.0,0.0,,,5.0,6.0,20.0,30.0,1.0,20.0,81.0,26.73,53.29,7.0,0.7,1.0,5.0,,,5.0,3.498,0.7,0.85,0.227,1.0,-0.163,0.878,0.3,1.65,18.014,0.07,5.538,3.498,0.7,0.405,0.131,0.343,log4j,1.2,5,2,2,5,17,0,4,2,0.60714287,120,0.2857143,0,0.93846154,0.46666667,1,1,21.6,3,1.4,3
org.apache.log4j.jmx.AbstractDynamicMBean,4.0,2.0,12.0,16.67,2.0,50.0,25.0,8.25,43.86,5.0,0.83,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,25.0,8.25,56.82,1.0,1.0,0.0,0.0,,,6.0,10.0,30.0,33.33,1.0,16.67,39.0,12.87,38.61,10.0,0.67,0.0,0.0,,,6.0,3.604,0.601,0.581,0.043,0.0,-0.542,0.831,0.333,1.98,17.022,0.003,4.625,5.034,0.839,0.278,0.148,0.21,log4j,1.2,12,1,4,6,31,64,4,11,0.95454544,167,0.0,0,0.0,0.2037037,0,0,12.75,4,1.4166666,2
org.apache.log4j.spi.Filter,6.0,2.0,30.0,6.67,4.0,66.67,72.0,23.76,67.92,14.0,0.93,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,72.0,23.76,58.06,3.0,1.0,0.0,0.0,,,9.0,13.0,72.0,18.06,1.0,11.11,102.0,33.66,44.35,29.5,0.82,6.0,8.33,,,9.0,7.031,0.781,0.355,0.269,6.0,-1.035,0.532,0.181,2.97,19.523,0.106,9.285,8.433,0.937,0.246,0.394,0.182,log4j,1.2,3,1,3,8,4,3,6,3,1.5,11,0.0,1,0.0,0.6666667,0,0,1.3333334,1,0.6666667,4
org.apache.log4j.helpers.PatternConverter,8.0,8.0,56.0,14.29,2.0,25.0,36.0,11.88,46.75,24.0,0.86,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,71.0,23.43,51.82,6.0,1.0,0.0,0.0,,,12.0,34.0,132.0,25.76,1.0,8.33,85.0,28.05,39.72,49.0,0.74,3.33,2.53,,,12.0,8.773,0.731,0.418,0.343,3.333,-0.873,0.828,0.258,3.96,19.263,0.186,7.336,8.951,0.746,0.302,0.359,0.533,log4j,1.2,6,1,6,10,10,7,8,2,0.72,174,0.0,1,0.0,0.44,0,0,27.166666,6,1.8333334,2
org.apache.log4j.helpers.DateLayout,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,2.31,100.0,0.0,0.0,,,,9.0,4.0,72.0,5.56,5.0,55.56,84.0,27.72,51.85,34.0,0.94,0.0,0.0,,,10.0,7.0,90.0,7.78,5.0,50.0,84.0,27.72,49.7,41.5,0.92,6.0,6.67,,,10.0,8.58,0.858,0.29,0.221,6.0,-1.237,0.487,0.078,3.3,19.263,2.755,5.659,9.212,0.921,0.193,0.179,0.249,log4j,1.2,11,2,1,7,27,19,1,11,0.9111111,198,0.5555556,0,0.44444445,0.3030303,0,0,16.181818,7,2.0,2
org.apache.log4j.AppenderSkeleton,18.0,8.0,306.0,2.61,12.0,66.67,75.0,24.75,40.76,149.0,0.97,0.0,0.0,,,15.0,29.0,210.0,13.81,2.0,13.33,121.0,39.93,30.17,90.5,0.86,0.0,0.0,,,33.0,127.0,1056.0,12.03,2.0,6.06,140.0,46.2,23.93,464.5,0.88,136.33,12.91,,,33.0,29.546,0.895,0.126,0.155,136.333,-2.075,0.723,0.12,10.891,21.925,7.114,25.517,30.923,0.937,0.094,0.172,0.461,log4j,1.2,20,1,12,27,31,140,18,19,0.87969923,175,1.0,5,0.0,0.2,0,0,7.4,4,1.35,4
org.apache.log4j.lf5.LogRecord,15.0,24.0,210.0,11.43,1.0,6.67,89.0,29.37,45.88,93.0,0.89,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,14.0,4.62,56.0,1.0,1.0,0.0,0.0,,,17.0,38.0,272.0,13.97,1.0,5.88,89.0,29.37,40.64,117.0,0.86,13.0,4.78,,,17.0,14.084,0.828,0.279,0.282,13.0,-1.277,0.725,0.14,5.611,19.856,5.049,0.782,14.219,0.836,0.195,0.256,0.459,log4j,1.2,28,1,2,17,46,306,16,26,0.9124579,236,1.0,1,0.0,0.25925925,0,0,7.035714,4,1.1428572,2
org.apache.log4j.Layout,27.0,34.0,702.0,4.84,4.0,14.81,123.0,40.59,37.16,334.0,0.95,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,72.0,23.76,58.06,3.0,1.0,0.0,0.0,,,30.0,72.0,870.0,8.28,2.0,6.67,135.0,44.55,29.67,399.0,0.92,38.0,4.37,,,30.0,27.687,0.923,0.264,0.531,38.0,-1.333,0.7,0.083,9.901,20.336,2.318,20.181,27.808,0.927,0.217,0.62,0.424,log4j,1.2,8,1,5,36,11,28,34,7,1.0,26,0.0,0,0.0,0.5714286,0,0,2.0,1,0.75,2
org.apache.log4j.spi.VectorWriter,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.99,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.33,0.0,0.0,,,,,2.0,0.0,2.0,0.0,2.0,100.0,4.0,1.32,100.0,1.0,1.0,1.0,50.0,,,2.0,2.0,1.0,0.722,0.765,1.0,-0.325,0.0,0.0,0.66,16.308,0.656,0.129,2.0,1.0,0.722,0.765,0.0,log4j,1.2,9,3,0,2,18,0,1,8,0.0,88,1.0,0,0.8769231,0.41666666,1,1,8.666667,2,1.0,1
org.apache.log4j.DefaultCategoryFactory,2.0,0.0,2.0,0.0,2.0,100.0,44.0,14.52,72.13,1.0,1.0,0.0,0.0,,,4.0,4.0,12.0,33.33,1.0,25.0,25.0,8.25,43.86,4.0,0.67,0.0,0.0,,,6.0,12.0,30.0,40.0,1.0,16.67,57.0,18.81,48.31,9.0,0.6,0.0,0.0,,,6.0,3.678,0.613,0.763,0.247,0.0,-0.271,0.892,0.4,1.98,17.334,0.001,4.96,4.242,0.707,0.369,0.174,0.354,log4j,1.2,2,1,0,4,4,1,2,1,2.0,10,0.0,0,0.0,0.75,0,0,4.0,1,0.5,2
